Date,T1M,T3M,T6M,T1Y,T2Y,T3Y,T4Y,T5Y,T6Y,T7Y,T10Y,T15Y,T20Y,T30Y
2015/06/05,0.183,0.2812,0.4239,0.5438,0.961,1.3353,1.6285,1.8642,2.054,2.2023,2.492,2.722,2.83,2.9
2015/06/08,0.1854,0.2822,0.4334,0.5326,0.943,1.306,1.594,1.8265,2.0145,2.1653,2.4604,2.703,2.817,2.895
2015/06/09,0.1875,0.2855,0.43795,0.5485,0.9695,1.3425,1.6385,1.8775,2.068,2.2195,2.5163,2.7565,2.8688,2.944
2015/06/10,0.18875,0.28785,0.44155,0.5555,0.981,1.36,1.663,1.9088,2.105,2.26,2.562,2.802,2.911,2.9875
2015/06/11,0.1855,0.28585,0.4448,0.563,0.979,1.3383,1.6235,1.852,2.034,2.177,2.4575,2.689,2.7965,2.871
2015/06/12,0.18475,0.28605,0.4484,0.5695,0.994,1.357,1.6431,1.874,2.054,2.196,2.471,2.702,2.809,2.8835
2015/06/15,0.18525,0.28325,0.44985,0.558,0.9745,1.328,1.608,1.8342,2.0139,2.1557,2.436,2.674,2.7824,2.8614
2015/06/16,0.185,0.28625,0.45185,0.5505,0.9525,1.3,1.5755,1.8005,1.9781,2.1199,2.398,2.633,2.741,2.818
2015/06/17,0.1875,0.2857,0.45205,0.52,0.9125,1.2584,1.537,1.766,1.953,2.1006,2.3969,2.6496,2.767,2.8535
2015/06/18,0.18675,0.2808,0.4434,0.5135,0.9,1.248,1.535,1.769,1.958,2.11,2.4155,2.671,2.789,2.877
2015/06/19,0.187,0.2813,0.44365,0.5035,0.872,1.2065,1.482,1.711,1.8945,2.043,2.3395,2.591,2.708,2.793
2015/06/22,0.187,0.28225,0.44405,0.512,0.907,1.262,1.554,1.7971,1.991,2.146,2.4531,2.7065,2.8208,2.906
2015/06/23,0.187,0.28075,0.4438,0.5245,0.9195,1.28,1.5785,1.825,2.0235,2.1824,2.4945,2.7525,2.869,2.9541
2015/06/24,0.1865,0.28075,0.4468,0.51,0.9005,1.2605,1.5525,1.794,1.991,2.148,2.461,2.72,2.836,2.9245
2015/06/25,0.186,0.282,0.44705,0.52,0.9185,1.2831,1.5792,1.826,2.0264,2.1885,2.5075,2.7694,2.885,2.971
2015/06/26,0.1866,0.28175,0.4464,0.5305,0.939,1.309,1.6138,1.868,2.074,2.238,2.5625,2.8285,2.9465,3.035
2015/06/29,0.1866,0.2837,0.44285,0.504,0.8852,1.2325,1.5186,1.7569,1.953,2.1131,2.4325,2.6994,2.8185,2.9102
2015/06/30,0.1865,0.2832,0.44485,0.514,0.9035,1.2535,1.544,1.7865,1.984,2.144,2.464,2.7291,2.849,2.939
2015/07/01,0.185,0.2836,0.44835,0.5355,0.9414,1.3025,1.597,1.84,2.0409,2.202,2.523,2.7914,2.9115,3.0028
2015/07/02,0.18815,0.2835,0.4547,0.5051,0.893,1.247,1.5385,1.7808,1.986,2.154,2.4932,2.773,2.8965,2.994
2015/07/03,0.1884,0.2843,0.448,0.506,0.896,1.2465,1.535,1.7815,1.9856,2.1545,2.4945,2.7735,2.898,2.994
2015/07/06,0.1865,0.28425,0.4447,0.488,0.8553,1.1925,1.4745,1.7135,1.912,2.075,2.4075,2.6825,2.807,2.9045
2015/07/07,0.1895,0.28325,0.44445,0.4825,0.842,1.1775,1.4605,1.7001,1.896,2.0555,2.38,2.648,2.7675,2.86
2015/07/08,0.1885,0.28345,0.4459,0.46,0.8,1.125,1.4009,1.6359,1.8299,1.987,2.311,2.577,2.6975,2.7906
2015/07/09,0.1867,0.286,0.4499,0.4805,0.8418,1.183,1.475,1.721,1.924,2.0895,2.4246,2.6965,2.819,2.913
2015/07/10,0.186,0.2858,0.454,0.5115,0.893,1.244,1.5355,1.783,1.988,2.1555,2.492,2.7625,2.883,2.9755
2015/07/13,0.1873,0.2888,0.4634,0.53,0.9288,1.287,1.5865,1.8395,2.0457,2.21,2.5419,2.8105,2.9315,3.0239
2015/07/14,0.187,0.2885,0.46345,0.511,0.8875,1.2365,1.53,1.7785,1.982,2.1488,2.4821,2.7571,2.8815,2.9775
2015/07/15,0.186,0.2885,0.46195,0.5095,0.8785,1.2215,1.5073,1.749,1.9487,2.1098,2.4351,2.707,2.8313,2.9269
2015/07/16,0.188,0.287,0.4557,0.527,0.9078,1.2486,1.533,1.7698,1.964,2.12,2.4345,2.6952,2.814,2.9018
2015/07/17,0.1905,0.29175,0.4602,0.5395,0.9278,1.2725,1.5555,1.7924,1.9828,2.1345,2.4384,2.6883,2.801,2.8828
2015/07/20,0.189,0.295,0.4647,0.5655,0.9645,1.3095,1.5935,1.8295,2.0157,2.1635,2.458,2.7025,2.812,2.8907
2015/07/21,0.185,0.2941,0.4707,0.5515,0.935,1.2715,1.5475,1.7775,1.9635,2.1131,2.41,2.6616,2.7751,2.859
2015/07/22,0.187,0.2925,0.46745,0.5645,0.961,1.301,1.576,1.801,1.9824,2.1255,2.413,2.6565,2.766,2.8445
2015/07/23,0.1905,0.2951,0.46995,0.558,0.9465,1.2785,1.5445,1.7605,1.9345,2.0735,2.3538,2.592,2.6998,2.7765
2015/07/24,0.189,0.2936,0.4697,0.55,0.9285,1.2597,1.5269,1.7461,1.9223,2.0623,2.346,2.5878,2.6968,2.7753
2015/07/27,0.189,0.2941,0.46895,0.537,0.8995,1.215,1.477,1.695,1.871,2.013,2.302,2.5505,2.663,2.7451
2015/07/28,0.1908,0.2968,0.47365,0.546,0.9155,1.2355,1.5005,1.7205,1.8973,2.0412,2.332,2.5775,2.6875,2.768
2015/07/29,0.18955,0.2968,0.47465,0.5515,0.9275,1.2545,1.5215,1.7436,1.9239,2.0708,2.3669,2.611,2.7195,2.798
2015/07/30,0.1885,0.3001,0.4799,0.5845,0.9618,1.282,1.541,1.7516,1.9246,2.0646,2.345,2.5777,2.6815,2.755
2015/07/31,0.19175,0.3086,0.4899,0.5415,0.895,1.206,1.4571,1.6665,1.8395,1.9805,2.2665,2.5138,2.6275,2.7115
2015/08/03,0.1905,0.3037,0.4876,0.5415,0.8985,1.204,1.4502,1.655,1.822,1.9585,2.2345,2.4685,2.575,2.6505
2015/08/04,0.19075,0.3011,0.48585,0.5875,0.9632,1.2803,1.5325,1.7372,1.9036,2.0389,2.3094,2.5336,2.635,2.7047
2015/08/05,0.1935,0.3109,0.50375,0.5915,0.974,1.301,1.563,1.775,1.9469,2.084,2.36,2.585,2.6855,2.7545
2015/08/06,0.1915,0.3114,0.5091,0.5855,0.961,1.284,1.541,1.745,1.911,2.0448,2.313,2.5379,2.6383,2.708
2015/08/07,0.19125,0.3116,0.51005,0.5969,0.968,1.2775,1.516,1.707,1.866,1.9925,2.2545,2.4756,2.575,2.6431
2015/08/10,0.19255,0.3142,0.5197,0.6005,0.9765,1.2905,1.539,1.7407,1.9056,2.039,2.31,2.535,2.635,2.7045
2015/08/11,0.19345,0.31435,0.5183,0.5695,0.923,1.225,1.4655,1.6605,1.8227,1.9555,2.2255,2.4495,2.5485,2.617
2015/08/12,0.194,0.3093,0.5085,0.5625,0.915,1.22,1.4625,1.661,1.8255,1.959,2.232,2.4645,2.5675,2.6425
2015/08/13,0.1976,0.3205,0.5186,0.5898,0.9523,1.2585,1.5043,1.703,1.8649,1.9955,2.2635,2.4886,2.5891,2.6605
2015/08/14,0.1996,0.32445,0.5249,0.599,0.9665,1.277,1.5215,1.7205,1.881,2.011,2.274,2.4925,2.588,2.6532
2015/08/17,0.2046,0.33285,0.5298,0.585,0.9463,1.2507,1.492,1.6895,1.8499,1.9786,2.2435,2.4659,2.5651,2.6345
2015/08/18,0.20275,0.33285,0.5293,0.5935,0.9513,1.2541,1.498,1.697,1.8605,1.9945,2.266,2.4946,2.5965,2.669
2015/08/19,0.202,0.33335,0.53405,0.5585,0.898,1.1915,1.4275,1.622,1.788,1.9234,2.2038,2.444,2.552,2.631
2015/08/20,0.2004,0.3291,0.5328,0.5515,0.887,1.1751,1.405,1.592,1.75,1.8805,2.1501,2.382,2.4865,2.5617
2015/08/21,0.1994,0.3291,0.5298,0.529,0.8445,1.126,1.355,1.547,1.7081,1.84,2.114,2.351,2.4569,2.534
2015/08/24,0.1994,0.3316,0.52455,0.4815,0.787,1.0615,1.291,1.484,1.65,1.788,2.0741,2.3196,2.432,2.5168
2015/08/25,0.19775,0.327,0.5228,0.4873,0.7965,1.0805,1.322,1.5266,1.6992,1.8435,2.137,2.384,2.496,2.579
2015/08/26,0.198,0.3252,0.5285,0.495,0.811,1.108,1.364,1.582,1.767,1.9195,2.2293,2.4874,2.6036,2.6915
2015/08/27,0.197,0.3244,0.535,0.5095,0.8343,1.136,1.391,1.6073,1.793,1.945,2.253,2.5083,2.623,2.71
2015/08/28,0.19855,0.329,0.53425,0.5335,0.869,1.1624,1.408,1.615,1.793,1.941,2.2395,2.4915,2.605,2.6906
2015/09/01,0.2012,0.334,0.54275,0.5278,0.8405,1.129,1.371,1.5769,1.7515,1.8975,2.1945,2.4511,2.5675,2.6575
2015/09/02,0.2028,0.3325,0.53925,0.525,0.8426,1.137,1.3865,1.5989,1.7805,1.9282,2.2337,2.4945,2.613,2.7042
2015/09/03,0.2043,0.3335,0.539,0.533,0.8391,1.127,1.3706,1.5811,1.7618,1.911,2.221,2.4848,2.6045,2.6978
2015/09/04,0.19925,0.332,0.5375,0.5378,0.84,1.1165,1.35,1.55,1.7233,1.8698,2.1725,2.4351,2.554,2.6468
2015/09/08,0.203,0.332,0.538,0.544,0.855,1.1358,1.375,1.58,1.758,1.9061,2.214,2.4782,2.599,2.691
2015/09/09,0.204,0.333,0.539,0.55,0.8598,1.139,1.375,1.5785,1.7565,1.9042,2.2105,2.469,2.5865,2.6765
2015/09/10,0.20635,0.336,0.5405,0.5565,0.87,1.152,1.3935,1.6,1.7785,1.928,2.236,2.4977,2.6165,2.7074
2015/09/11,0.20655,0.3372,0.5407,0.5505,0.8525,1.13,1.369,1.5775,1.7565,1.9045,2.2145,2.4771,2.597,2.6885
2015/09/14,0.209,0.3355,0.54175,0.556,0.862,1.1325,1.3685,1.5755,1.753,1.9035,2.2145,2.4845,2.6075,2.7039
2015/09/15,0.20725,0.33425,0.54,0.593,0.9188,1.2041,1.448,1.6601,1.841,1.993,2.3075,2.58,2.706,2.8026
2015/09/16,0.2128,0.3396,0.5495,0.5955,0.918,1.2036,1.446,1.6575,1.84,1.9919,2.308,2.5799,2.705,2.8015
2015/09/17,0.216,0.3451,0.5545,0.517,0.8115,1.087,1.3304,1.5435,1.7295,1.8845,2.2113,2.4936,2.6245,2.7265
2015/09/18,0.1958,0.3192,0.5264,0.504,0.803,1.0785,1.3145,1.5213,1.699,1.849,2.1651,2.4445,2.5745,2.6755
2015/09/21,0.195,0.326,0.5255,0.5225,0.826,1.1025,1.3414,1.5511,1.733,1.885,2.206,2.496,2.6325,2.74
2015/09/22,0.1956,0.3265,0.52725,0.5015,0.7895,1.0535,1.2833,1.4865,1.666,1.819,2.1385,2.4264,2.56,2.666
2015/09/23,0.1939,0.3255,0.5268,0.5085,0.798,1.0645,1.2965,1.5012,1.6815,1.8315,2.1505,2.4325,2.5635,2.6655
2015/09/24,0.1943,0.3264,0.52975,0.5045,0.7843,1.0458,1.2763,1.48,1.6575,1.8075,2.125,2.4046,2.534,2.6345
2015/09/25,0.1943,0.3261,0.5361,0.512,0.7938,1.056,1.2885,1.4932,1.6725,1.824,2.143,2.4245,2.555,2.656
2015/09/28,0.1936,0.3266,0.5331,0.502,0.7677,1.014,1.2325,1.4265,1.5981,1.7455,2.0555,2.3325,2.4625,2.5615
2015/09/29,0.193,0.3255,0.5346,0.4915,0.7493,0.9892,1.199,1.387,1.5529,1.6948,1.9969,2.273,2.403,2.503
2015/09/30,0.193,0.325,0.534,0.4965,0.7484,0.983,1.1946,1.3853,1.5542,1.6965,2.0027,2.2825,2.416,2.5192
2015/10/01,0.194,0.324,0.531,0.512,0.776,1.0164,1.228,1.415,1.581,1.7223,2.0237,2.302,2.4343,2.5375
2015/10/02,0.1947,0.3271,0.5345,0.4693,0.7063,0.9415,1.154,1.3485,1.52,1.6665,1.9812,2.2663,2.402,2.508
2015/10/05,0.19375,0.3232,0.52325,0.4845,0.7394,0.981,1.201,1.401,1.5765,1.7289,2.0518,2.3435,2.4825,2.592
2015/10/06,0.1941,0.318,0.525,0.4755,0.726,0.9674,1.1836,1.379,1.5508,1.702,2.0215,2.3115,2.4495,2.5588
2015/10/07,0.19605,0.3186,0.5266,0.4915,0.749,0.9956,1.2176,1.4169,1.59,1.736,2.05,2.3323,2.4665,2.5725
2015/10/08,0.19545,0.3196,0.5266,0.4951,0.762,1.0192,1.245,1.445,1.62,1.77,2.09,2.3765,2.5121,2.62
2015/10/09,0.19685,0.3206,0.52825,0.4953,0.766,1.0218,1.245,1.4415,1.6135,1.7586,2.0715,2.3549,2.488,2.5955
2015/10/13,0.19575,0.3205,0.5245,0.4791,0.7335,0.9772,1.194,1.3875,1.5575,1.7025,2.0125,2.2986,2.4355,2.5445
2015/10/14,0.199,0.31705,0.52015,0.4405,0.6635,0.8881,1.0947,1.2818,1.4515,1.5955,1.909,2.2055,2.349,2.4646
2015/10/15,0.19675,0.31515,0.5159,0.468,0.7135,0.9495,1.1623,1.3507,1.518,1.661,1.97,2.2575,2.3965,2.506
2015/10/16,0.19425,0.31715,0.5184,0.4723,0.729,0.9745,1.19,1.3805,1.5475,1.6905,1.997,2.2841,2.4228,2.5318
2015/10/19,0.196,0.31665,0.5179,0.4615,0.713,0.957,1.1725,1.364,1.534,1.6795,1.9908,2.2783,2.417,2.526
2015/10/20,0.1965,0.3204,0.5244,0.48,0.7405,0.993,1.2158,1.411,1.5805,1.7255,2.0315,2.318,2.4562,2.5645
2015/10/21,0.1948,0.3164,0.5269,0.4778,0.732,0.976,1.191,1.3801,1.5475,1.6881,1.99,2.273,2.4105,2.5173
2015/10/22,0.19695,0.3199,0.5284,0.479,0.7295,0.971,1.1885,1.3805,1.548,1.6905,1.9951,2.2747,2.4095,2.513
2015/10/23,0.1935,0.3229,0.5269,0.4975,0.762,1.013,1.232,1.425,1.593,1.7368,2.0382,2.313,2.446,2.5465
2015/10/26,0.19355,0.32315,0.53165,0.4903,0.747,0.9885,1.2043,1.395,1.5599,1.6985,1.9923,2.2638,2.396,2.4955
2015/10/27,0.19075,0.3239,0.53465,0.488,0.7363,0.9723,1.1848,1.3738,1.5386,1.6797,1.976,2.252,2.3868,2.487
2015/10/28,0.1883,0.3219,0.53365,0.543,0.8203,1.0671,1.2793,1.4635,1.622,1.756,2.0343,2.2905,2.4145,2.5042
2015/10/29,0.193,0.3289,0.5489,0.553,0.8445,1.1045,1.3275,1.5165,1.6785,1.8135,2.096,2.3542,2.479,2.5693
2015/10/30,0.192,0.3341,0.55165,0.5545,0.847,1.1041,1.3155,1.496,1.6545,1.7848,2.0615,2.3177,2.442,2.5325
2015/11/02,0.19,0.3341,0.55615,0.564,0.8663,1.1255,1.3418,1.526,1.6832,1.8144,2.09,2.3438,2.4675,2.5575
2015/11/03,0.1922,0.3336,0.5574,0.5755,0.8798,1.1423,1.3585,1.542,1.702,1.836,2.116,2.375,2.5018,2.5935
2015/11/04,0.1932,0.3366,0.56065,0.5925,0.9051,1.1726,1.386,1.5643,1.7154,1.84,2.1033,2.3505,2.472,2.5585
2015/11/05,0.19475,0.3439,0.5707,0.593,0.904,1.169,1.3845,1.5611,1.715,1.843,2.1152,2.3669,2.4895,2.578
2015/11/06,0.1945,0.3414,0.5708,0.6343,0.9785,1.272,1.4981,1.6801,1.833,1.959,2.224,2.4733,2.595,2.6828
2015/11/09,0.197,0.3556,0.595,0.643,0.9835,1.2793,1.5068,1.689,1.8428,1.971,2.24,2.4905,2.6125,2.7005
2015/11/10,0.1955,0.3561,0.59175,0.6353,0.9688,1.26,1.49,1.6758,1.831,1.962,2.235,2.4885,2.6118,2.701
2015/11/11,0.19575,0.3591,0.595,0.6355,0.9671,1.2775,1.5005,1.6661,1.828,1.9585,2.2355,2.488,2.6105,2.695
2015/11/12,0.197,0.3616,0.6005,0.642,0.974,1.261,1.4857,1.6641,1.815,1.939,2.203,2.449,2.5687,2.6547
2015/11/13,0.19725,0.3636,0.60375,0.6235,0.9353,1.2121,1.426,1.6,1.7505,1.878,2.1493,2.4046,2.5273,2.62
2015/11/16,0.19925,0.3641,0.60275,0.622,0.938,1.2123,1.4294,1.6055,1.755,1.8813,2.151,2.4043,2.5265,2.6193
2015/11/17,0.2025,0.3671,0.60175,0.629,0.9398,1.209,1.424,1.597,1.745,1.8684,2.1343,2.386,2.508,2.5998
2015/11/18,0.20675,0.3696,0.606,0.637,0.956,1.23,1.4443,1.6149,1.7568,1.874,2.1308,2.3738,2.492,2.58
2015/11/19,0.21325,0.3776,0.61175,0.6445,0.95,1.2075,1.4118,1.573,1.7108,1.828,2.082,2.3238,2.441,2.53
2015/11/20,0.2115,0.3821,0.61865,0.6555,0.959,1.2148,1.4158,1.578,1.716,1.834,2.093,2.3315,2.446,2.5315
2015/11/23,0.221,0.3932,0.63315,0.6785,0.9861,1.2375,1.433,1.5897,1.7255,1.843,2.0988,2.3324,2.4455,2.5303
2015/11/24,0.225,0.4023,0.64075,0.6815,0.986,1.242,1.4383,1.5957,1.733,1.849,2.1061,2.3466,2.4618,2.5505
2015/11/25,0.2315,0.4067,0.64865,0.6805,0.987,1.238,1.435,1.594,1.7292,1.844,2.0981,2.3375,2.4528,2.542
2015/11/26,0.23275,0.4117,0.6549,0.681,0.994,1.247,1.439,1.595,1.729,1.844,2.0985,2.3375,2.453,2.542
2015/11/27,0.24375,0.4142,0.6539,0.685,0.984,1.2353,1.425,1.578,1.7115,1.824,2.0845,2.33,2.454,2.5485
2015/11/30,0.243,0.4162,0.6599,0.69,0.9925,1.2325,1.4167,1.5668,1.6975,1.8105,2.067,2.3125,2.4315,2.525
2015/12/01,0.24375,0.4222,0.6634,0.6805,0.9675,1.1953,1.3736,1.5199,1.6485,1.762,2.0187,2.2626,2.382,2.4745
2015/12/02,0.251,0.436,0.66945,0.7025,1.0016,1.2398,1.4223,1.5713,1.701,1.814,2.0672,2.3046,2.4195,2.5073
2015/12/03,0.2686,0.452,0.68465,0.7215,1.0348,1.2898,1.495,1.6621,1.804,1.926,2.1947,2.441,2.559,2.6495
2015/12/04,0.2755,0.462,0.6924,0.73,1.0357,1.2863,1.4827,1.6419,1.7803,1.899,2.162,2.406,2.5225,2.612
2015/12/07,0.287,0.477,0.71215,0.7395,1.041,1.2812,1.466,1.6165,1.7501,1.8667,2.124,2.3659,2.4827,2.572
2015/12/08,0.2931,0.4865,0.72115,0.754,1.0475,1.2835,1.467,1.615,1.7453,1.8605,2.114,2.3585,2.478,2.57
2015/12/09,0.3005,0.492,0.72965,0.7385,1.0308,1.2685,1.453,1.604,1.739,1.8565,2.118,2.373,2.4965,2.5945
2015/12/10,0.317,0.502,0.7359,0.76,1.0555,1.2997,1.494,1.651,1.7865,1.903,2.162,2.4105,2.53,2.6225
2015/12/11,0.3305,0.512,0.7465,0.7205,0.9878,1.2165,1.3988,1.5515,1.6898,1.8093,2.0763,2.3278,2.4495,2.543
2015/12/14,0.3445,0.51775,0.7485,0.738,1.0181,1.256,1.447,1.6061,1.744,1.8628,2.125,2.3723,2.492,2.5825
2015/12/15,0.3505,0.52575,0.755,0.7525,1.0372,1.283,1.4805,1.6435,1.7843,1.9048,2.1697,2.4181,2.538,2.6285
2015/12/16,0.36,0.5325,0.7699,0.776,1.081,1.334,1.5335,1.6965,1.8348,1.9513,2.2078,2.4523,2.571,2.66
2015/12/17,0.4021,0.5695,0.795,0.794,1.088,1.331,1.52,1.6708,1.7987,1.9075,2.148,2.385,2.5005,2.5888
2015/12/18,0.413,0.5855,0.807,0.8045,1.0921,1.3338,1.5205,1.6712,1.799,1.907,2.146,2.3837,2.4985,2.587
2015/12/21,0.4195,0.5931,0.8115,0.8155,1.1005,1.334,1.5185,1.669,1.7943,1.9018,2.1378,2.3758,2.492,2.581
2015/12/22,0.4175,0.59435,0.8195,0.8223,1.113,1.3492,1.538,1.6928,1.823,1.934,2.1763,2.414,2.5293,2.618
2015/12/23,0.4216,0.6031,0.8275,0.8288,1.1201,1.3625,1.5493,1.7025,1.833,1.9439,2.1873,2.4267,2.5435,2.6335
2015/12/24,0.4219,0.6031,0.8273,0.837,1.1295,1.366,1.546,1.6925,1.823,1.9314,2.1719,2.407,2.5185,2.606
2015/12/29,0.4239,0.6067,0.8334,0.8655,1.177,1.427,1.6121,1.7608,1.888,1.9955,2.2314,2.463,2.5753,2.661
2015/12/30,0.4275,0.6122,0.8444,0.8735,1.1795,1.422,1.6058,1.7515,1.875,1.98,2.214,2.444,2.5555,2.6423
2015/12/31,0.4295,0.6127,0.84615,0.866,1.1765,1.4098,1.5855,1.7275,1.846,1.951,2.185,2.4205,2.5315,2.619
2016/01/04,0.4225,0.6117,0.84225,0.8545,1.1529,1.3845,1.5644,1.709,1.8315,1.9363,2.171,2.4017,2.514,2.601
2016/01/05,0.422,0.6171,0.8512,0.8451,1.1315,1.3568,1.5315,1.6735,1.7968,1.904,2.1431,2.382,2.4984,2.591
2016/01/06,0.4235,0.6201,0.8513,0.82,1.0871,1.3023,1.467,1.6031,1.7263,1.8345,2.0788,2.319,2.4351,2.528
2016/01/07,0.4235,0.61685,0.8448,0.7968,1.0433,1.2485,1.4127,1.5505,1.678,1.791,2.0438,2.2895,2.4075,2.5018
2016/01/08,0.4238,0.6211,0.8508,0.797,1.0195,1.2088,1.3658,1.4998,1.626,1.7343,1.9833,2.2315,2.351,2.4475
2016/01/11,0.424,0.6221,0.8513,0.7985,1.0215,1.2143,1.377,1.5195,1.649,1.7649,2.0228,2.272,2.3905,2.484
2016/01/12,0.4245,0.6236,0.8548,0.792,0.9975,1.1781,1.3325,1.4678,1.5918,1.7041,1.9548,2.1968,2.312,2.4025
2016/01/13,0.4255,0.622,0.8597,0.7905,0.986,1.1645,1.3188,1.4551,1.58,1.6923,1.9455,2.1931,2.3125,2.407
2016/01/14,0.4255,0.6211,0.8573,0.7715,0.9621,1.1392,1.292,1.429,1.556,1.6715,1.931,2.1825,2.302,2.3975
2016/01/15,0.4255,0.6196,0.84905,0.7415,0.9103,1.0815,1.2343,1.3745,1.505,1.622,1.8882,2.1323,2.2475,2.337
2016/01/19,0.425,0.6243,0.85775,0.7645,0.9333,1.1035,1.2615,1.405,1.533,1.6485,1.906,2.144,2.258,2.346
2016/01/20,0.4253,0.6213,0.85325,0.735,0.8913,1.0545,1.2067,1.3473,1.475,1.588,1.8453,2.081,2.1938,2.2805
2016/01/21,0.4265,0.6186,0.85775,0.734,0.902,1.074,1.236,1.3825,1.5148,1.6337,1.902,2.1451,2.2613,2.3515
2016/01/22,0.4255,0.6191,0.865,0.7505,0.9355,1.116,1.277,1.4215,1.5483,1.6615,1.916,2.1578,2.2745,2.365
2016/01/25,0.4306,0.6213,0.8657,0.747,0.919,1.0907,1.246,1.384,1.509,1.6196,1.8719,2.116,2.2335,2.325
2016/01/26,0.4306,0.6211,0.86425,0.7365,0.9055,1.0785,1.2344,1.373,1.4978,1.6088,1.8613,2.1075,2.2265,2.321
2016/01/27,0.428,0.6181,0.865,0.7355,0.901,1.0727,1.23,1.371,1.5022,1.617,1.88,2.1304,2.251,2.3464
2016/01/28,0.4262,0.6156,0.86575,0.7235,0.8895,1.0615,1.2175,1.3577,1.4862,1.6009,1.8618,2.109,2.228,2.321
2016/01/29,0.425,0.6126,0.86025,0.694,0.8401,1,1.1502,1.2889,1.417,1.5317,1.7955,2.0485,2.171,2.267
2016/02/01,0.427,0.6186,0.865,0.708,0.8637,1.0272,1.1804,1.32,1.4488,1.5632,1.8253,2.074,2.1955,2.2895
2016/02/02,0.4285,0.6192,0.86485,0.675,0.7955,0.9425,1.085,1.2185,1.344,1.4578,1.7198,1.966,2.0855,2.178
2016/02/03,0.4285,0.6206,0.86265,0.6783,0.785,0.9285,1.0775,1.22,1.3505,1.47,1.7453,2.0013,2.1245,2.2205
2016/02/04,0.4277,0.6202,0.8649,0.682,0.7805,0.9153,1.0588,1.1975,1.33,1.4525,1.7386,2.0015,2.1295,2.2285
2016/02/05,0.4289,0.6197,0.8672,0.712,0.8168,0.948,1.0838,1.216,1.3465,1.4668,1.7515,2.0141,2.1405,2.2395
2016/02/08,0.42925,0.621,0.8706,0.6965,0.7685,0.8825,1.016,1.1498,1.2764,1.3942,1.674,1.933,2.0595,2.157
2016/02/09,0.4285,0.6205,0.8659,0.6905,0.7627,0.8715,0.999,1.1253,1.2462,1.3585,1.627,1.8815,2.0075,2.1038
2016/02/10,0.4265,0.6176,0.8655,0.681,0.7365,0.83,0.945,1.0623,1.1775,1.2815,1.54,1.7896,1.913,2.0083
2016/02/11,0.427,0.6172,0.85835,0.663,0.7166,0.8093,0.927,1.045,1.1505,1.247,1.4868,1.737,1.863,1.9605
2016/02/12,0.4305,0.6182,0.85785,0.6865,0.7735,0.8861,1.0161,1.142,1.2553,1.356,1.602,1.856,1.9827,2.084
2016/02/16,0.4295,0.6182,0.86585,0.686,0.774,0.887,1.011,1.136,1.2535,1.3594,1.617,1.8787,2.0097,2.115
2016/02/17,0.43005,0.6194,0.8666,0.7015,0.797,0.9164,1.0485,1.1782,1.3,1.4092,1.6725,1.934,2.064,2.168
2016/02/18,0.432,0.6182,0.8704,0.689,0.7668,0.8705,0.994,1.117,1.233,1.3389,1.5978,1.8615,1.9935,2.1014
2016/02/19,0.4335,0.6182,0.8679,0.716,0.8055,0.9095,1.027,1.145,1.255,1.357,1.606,1.868,2.0012,2.108
2016/02/22,0.4335,0.6246,0.88155,0.721,0.81,0.915,1.0315,1.1465,1.257,1.3586,1.6075,1.8685,2.002,2.109
2016/02/23,0.4358,0.6291,0.88105,0.7135,0.7876,0.884,0.9967,1.1094,1.2188,1.3203,1.5683,1.8325,1.969,2.0768
2016/02/24,0.4338,0.6346,0.8783,0.7275,0.8038,0.9045,1.0183,1.1315,1.2422,1.343,1.5915,1.8527,1.988,2.0935
2016/02/25,0.4385,0.6356,0.88045,0.7135,0.7785,0.871,0.9804,1.091,1.2005,1.302,1.5498,1.8133,1.9515,2.06
2016/02/26,0.4385,0.6351,0.88065,0.7515,0.8345,0.9318,1.0415,1.1505,1.2558,1.3538,1.5928,1.8543,1.9903,2.098
2016/02/29,0.4405,0.6331,0.8859,0.7415,0.8303,0.9252,1.0285,1.1341,1.2365,1.3355,1.5747,1.8373,1.9762,2.0858
2016/03/01,0.43525,0.6316,0.88265,0.7645,0.8858,0.9997,1.1165,1.229,1.3338,1.4292,1.6585,1.914,2.0503,2.156
2016/03/02,0.4376,0.63485,0.889,0.7678,0.895,1.0167,1.1358,1.2496,1.357,1.4532,1.6813,1.9235,2.053,2.1474
2016/03/03,0.4405,0.6356,0.8949,0.7615,0.888,1.0125,1.1375,1.256,1.3623,1.4575,1.6825,1.9175,2.043,2.1345
2016/03/04,0.438,0.6335,0.89205,0.7725,0.916,1.05,1.1753,1.291,1.399,1.497,1.7255,1.9605,2.0835,2.1735
2016/03/07,0.4405,0.6361,0.90065,0.798,0.953,1.0931,1.218,1.3326,1.4377,1.532,1.7545,1.9832,2.104,2.191
2016/03/08,0.44185,0.63515,0.8977,0.783,0.9134,1.0345,1.1485,1.256,1.3574,1.452,1.6767,1.9115,2.037,2.129
2016/03/09,0.438,0.6346,0.8984,0.7998,0.9395,1.0645,1.182,1.2908,1.3945,1.4897,1.715,1.944,2.063,2.151
2016/03/10,0.4381,0.63235,0.9005,0.8123,0.9795,1.1215,1.2435,1.353,1.456,1.5485,1.768,1.9855,2.0995,2.183
2016/03/11,0.4362,0.63385,0.9055,0.8315,1.015,1.1685,1.2967,1.4093,1.514,1.6077,1.8278,2.0515,2.1673,2.2538
